_DROP_ ; _LTST_ ; SOL ; YYYY-MM-DDTHH:MM:SS.sss ; RATIO
-0.645 ; 13.708 ; 357 ; 2019-332T14:27:50.460Z ; 1.000
-0.644 ; 10.838 ; 388 ; 2019-364T07:53:34.256Z ; 1.000
-0.644 ; 11.551 ; 221 ; 2019-192T18:57:36.501Z ; 1.000
-0.644 ; 13.307 ; 258 ; 2019-230T21:00:18.044Z ; 1.000
-0.644 ; 13.872 ; 067 ; 2019-034T16:31:53.472Z ; 1.000
-0.644 ; 14.518 ; 350 ; 2019-325T10:41:37.688Z ; 1.000
-0.644 ; 14.948 ; 088 ; 2019-056T07:26:35.422Z ; 1.000
-0.643 ; 11.217 ; 306 ; 2019-280T02:22:29.575Z ; 1.000
-0.643 ; 11.775 ; 304 ; 2019-278T01:37:59.481Z ; 1.000
-0.643 ; 12.114 ; 259 ; 2019-231T20:26:09.628Z ; 1.000
-0.643 ; 12.518 ; 187 ; 2019-157T21:42:55.251Z ; 1.000
-0.643 ; 14.198 ; 335 ; 2019-310T00:30:05.581Z ; 1.000
-0.642 ;  9.836 ; 312 ; 2019-286T04:53:57.601Z ; 1.000
-0.642 ; 10.730 ; 386 ; 2019-362T06:28:05.918Z ; 1.000
-0.642 ; 11.608 ; 347 ; 2019-322T05:43:53.578Z ; 1.000
-0.642 ; 13.915 ; 096 ; 2019-064T11:37:50.379Z ; 1.000
-0.641 ;  9.836 ; 256 ; 2019-228T16:07:38.265Z ; 1.000
-0.641 ; 11.551 ; 297 ; 2019-270T20:48:14.934Z ; 1.000
-0.641 ; 12.408 ; 342 ; 2019-317T03:15:56.317Z ; 1.000
-0.641 ; 14.330 ; 241 ; 2019-213T10:54:42.316Z ; 1.000
-0.640 ;  9.358 ; 307 ; 2019-281T01:07:19.557Z ; 1.000
-0.640 ; 10.850 ; 176 ; 2019-146T12:48:42.238Z ; 1.000
-0.640 ; 12.344 ; 159 ; 2019-129T03:14:15.327Z ; 1.000
-0.640 ; 12.395 ; 323 ; 2019-297T14:45:34.934Z ; 1.000
-0.640 ; 12.434 ; 214 ; 2019-185T15:17:10.096Z ; 1.000
-0.639 ; 10.889 ; 239 ; 2019-211T06:03:58.978Z ; 1.000
-0.639 ; 11.276 ; 202 ; 2019-173T06:14:47.802Z ; 1.000
-0.639 ; 12.054 ; 251 ; 2019-223T15:07:39.241Z ; 1.000
-0.639 ; 12.690 ; 021 ; 2018-352T08:53:10.937Z ; 1.000
-0.639 ; 12.972 ; 365 ; 2019-340T18:58:01.969Z ; 1.000
-0.638 ;  9.309 ; 160 ; 2019-130T00:46:22.461Z ; 1.000
-0.638 ; 10.657 ; 159 ; 2019-129T01:30:15.963Z ; 1.000
-0.638 ; 11.336 ; 360 ; 2019-335T13:59:55.714Z ; 1.000
-0.638 ; 11.467 ; 392 ; 2020-003T11:10:05.027Z ; 1.000
-0.638 ; 11.842 ; 294 ; 2019-267T19:07:54.878Z ; 1.000
-0.638 ; 12.355 ; 367 ; 2019-342T19:38:55.201Z ; 1.000
-0.638 ; 12.373 ; 192 ; 2019-163T00:50:06.446Z ; 1.000
-0.638 ; 12.415 ; 369 ; 2019-344T21:01:29.695Z ; 0.915
-0.638 ; 12.666 ; 152 ; 2019-121T22:59:36.028Z ; 1.000
-0.638 ; 12.707 ; 314 ; 2019-288T09:09:50.395Z ; 1.000
-0.637 ; 10.844 ; 161 ; 2019-131T03:00:14.302Z ; 1.000
-0.637 ; 11.532 ; 136 ; 2019-105T11:22:09.714Z ; 1.000
-0.637 ; 12.403 ; 396 ; 2020-007T14:45:31.480Z ; 0.986
-0.637 ; 12.892 ; 158 ; 2019-128T03:08:48.475Z ; 1.000
-0.636 ;  9.158 ; 229 ; 2019-200T21:44:17.625Z ; 1.000
-0.636 ; 11.060 ; 329 ; 2019-303T17:19:56.856Z ; 1.000
-0.636 ; 11.078 ; 376 ; 2019-352T00:15:08.105Z ; 1.000
-0.636 ; 11.862 ; 248 ; 2019-220T12:57:50.740Z ; 1.000
-0.636 ; 12.012 ; 342 ; 2019-317T02:51:33.257Z ; 1.000
-0.636 ; 12.217 ; 138 ; 2019-107T13:22:50.838Z ; 1.000
-0.636 ; 12.479 ; 366 ; 2019-341T19:07:04.990Z ; 0.993
-0.636 ; 12.770 ; 236 ; 2019-208T06:02:00.752Z ; 1.000
-0.636 ; 13.991 ; 344 ; 2019-319T06:12:25.444Z ; 1.000
-0.635 ;  9.640 ; 304 ; 2019-277T23:26:25.397Z ; 1.000
-0.635 ; 11.585 ; 029 ; 2018-360T13:03:52.070Z ; 1.000
-0.635 ; 12.800 ; 317 ; 2019-291T11:13:51.412Z ; 0.999
-0.634 ; 11.002 ; 218 ; 2019-189T16:25:55.640Z ; 1.000
-0.634 ; 11.796 ; 184 ; 2019-154T19:00:45.389Z ; 1.000
-0.634 ; 12.025 ; 185 ; 2019-155T19:54:04.080Z ; 1.000
-0.634 ; 12.223 ; 116 ; 2019-084T22:59:43.724Z ; 1.000
-0.634 ; 13.844 ; 317 ; 2019-291T12:18:11.907Z ; 0.999
-0.633 ; 11.357 ; 077 ; 2019-044T20:31:38.474Z ; 1.000
-0.633 ; 13.700 ; 233 ; 2019-205T05:01:26.751Z ; 1.000
-0.632 ; 12.038 ; 159 ; 2019-129T02:55:22.849Z ; 1.000
-0.632 ; 15.062 ; 047 ; 2019-014T04:33:33.104Z ; 1.000
-0.632 ; 15.680 ; 372 ; 2019-348T02:21:06.581Z ; 1.000
-0.631 ;  8.713 ; 168 ; 2019-138T05:23:18.623Z ; 1.000
-0.631 ; 11.048 ; 342 ; 2019-317T01:52:05.352Z ; 1.000
-0.631 ; 12.382 ; 143 ; 2019-112T16:49:10.071Z ; 1.000
-0.631 ; 13.721 ; 331 ; 2019-305T21:22:53.348Z ; 1.000
-0.631 ; 14.189 ; 397 ; 2020-008T17:15:00.993Z ; 1.000
-0.630 ; 10.311 ; 216 ; 2019-187T14:24:47.607Z ; 1.000
-0.630 ; 11.205 ; 316 ; 2019-290T08:56:07.949Z ; 1.000
-0.630 ; 11.529 ; 289 ; 2019-262T15:31:34.187Z ; 1.000
-0.630 ; 12.738 ; 193 ; 2019-164T01:51:48.833Z ; 1.000
-0.630 ; 13.699 ; 088 ; 2019-056T06:09:37.992Z ; 1.000
-0.630 ; 13.954 ; 233 ; 2019-205T05:17:07.929Z ; 1.000
-0.629 ; 10.973 ; 139 ; 2019-108T12:45:26.169Z ; 1.000
-0.629 ; 11.877 ; 317 ; 2019-291T10:16:57.605Z ; 0.999
-0.629 ; 12.414 ; 264 ; 2019-237T00:01:26.147Z ; 1.000
-0.629 ; 12.672 ; 144 ; 2019-113T17:46:14.305Z ; 1.000
-0.628 ; 10.359 ; 337 ; 2019-311T21:52:20.823Z ; 1.000
-0.628 ; 11.142 ; 388 ; 2019-364T08:12:20.329Z ; 1.000
-0.628 ; 13.114 ; 254 ; 2019-226T18:11:01.223Z ; 1.000
-0.628 ; 14.639 ; 225 ; 2019-197T00:45:03.164Z ; 1.000
-0.628 ; 14.666 ; 036 ; 2019-002T20:52:19.273Z ; 1.000
-0.627 ; 12.587 ; 228 ; 2019-200T00:36:24.067Z ; 1.000
-0.627 ; 14.052 ; 317 ; 2019-291T12:31:02.088Z ; 0.999
-0.627 ; 14.336 ; 157 ; 2019-127T03:58:36.120Z ; 1.000
-0.626 ;  9.890 ; 215 ; 2019-186T13:19:36.084Z ; 1.000
-0.626 ; 10.346 ; 334 ; 2019-308T19:53:13.565Z ; 1.000
-0.626 ; 11.096 ; 223 ; 2019-194T19:48:05.311Z ; 1.000
-0.625 ; 11.028 ; 389 ; 2019-365T08:44:46.486Z ; 0.998
-0.625 ; 11.344 ; 128 ; 2019-097T05:56:40.003Z ; 1.000
-0.625 ; 11.408 ; 183 ; 2019-153T17:57:35.332Z ; 1.000
-0.625 ; 11.541 ; 351 ; 2019-326T08:17:31.035Z ; 1.000
-0.625 ; 12.622 ; 348 ; 2019-323T07:25:49.826Z ; 1.000
-0.624 ; 10.454 ; 379 ; 2019-355T01:35:00.664Z ; 1.000
-0.624 ; 10.865 ; 381 ; 2019-357T03:19:13.289Z ; 1.000
-0.624 ; 11.526 ; 186 ; 2019-156T20:02:31.949Z ; 1.000
-0.624 ; 11.728 ; 159 ; 2019-129T02:36:16.374Z ; 1.000
-0.624 ; 11.997 ; 225 ; 2019-196T22:02:10.386Z ; 1.000
-0.623 ;  8.754 ; 017 ; 2018-348T02:10:46.909Z ; 1.000
-0.623 ; 10.026 ; 019 ; 2018-350T04:49:03.361Z ; 1.000
-0.623 ; 11.224 ; 398 ; 2020-009T14:51:43.938Z ; 0.920
-0.621 ; 11.400 ; 264 ; 2019-236T22:58:54.751Z ; 1.000
-0.621 ; 13.040 ; 182 ; 2019-152T18:58:57.722Z ; 1.000
-0.621 ; 14.019 ; 308 ; 2019-282T06:34:06.007Z ; 1.000
-0.621 ; 14.801 ; 099 ; 2019-067T14:30:30.095Z ; 1.000
-0.620 ; 11.533 ; 343 ; 2019-318T03:01:27.677Z ; 1.000
-0.619 ;  8.892 ; 196 ; 2019-166T23:52:25.920Z ; 1.000
-0.619 ; 11.504 ; 353 ; 2019-328T09:34:11.555Z ; 1.000
-0.619 ; 12.040 ; 240 ; 2019-212T07:54:16.745Z ; 1.000
-0.619 ; 12.659 ; 161 ; 2019-131T04:52:06.155Z ; 1.000
-0.619 ; 13.204 ; 288 ; 2019-261T16:35:21.748Z ; 1.000
-0.619 ; 13.956 ; 099 ; 2019-067T13:38:23.649Z ; 1.000
-0.619 ; 14.081 ; 334 ; 2019-308T23:43:25.918Z ; 1.000
-0.619 ; 14.866 ; 252 ; 2019-224T18:40:21.988Z ; 1.000
-0.618 ; 11.772 ; 328 ; 2019-302T17:24:26.003Z ; 1.000
-0.618 ; 12.436 ; 242 ; 2019-214T09:37:19.233Z ; 1.000
-0.618 ; 12.509 ; 240 ; 2019-212T08:23:09.302Z ; 1.000
-0.617 ; 11.258 ; 362 ; 2019-337T15:14:03.345Z ; 1.000
-0.617 ; 15.260 ; 028 ; 2018-359T16:10:40.001Z ; 1.000
-0.616 ; 10.126 ; 173 ; 2019-143T10:06:26.125Z ; 1.000
-0.616 ; 10.145 ; 394 ; 2020-005T11:07:29.949Z ; 1.000
-0.616 ; 11.754 ; 392 ; 2020-003T11:27:49.603Z ; 1.000
-0.616 ; 13.523 ; 394 ; 2020-005T14:35:43.958Z ; 1.000
-0.616 ; 14.116 ; 348 ; 2019-323T08:57:56.782Z ; 1.000
-0.616 ; 14.122 ; 015 ; 2018-346T06:21:55.665Z ; 1.000
-0.615 ; 10.950 ; 219 ; 2019-190T17:01:59.276Z ; 1.000
-0.615 ; 12.238 ; 400 ; 2020-011T17:13:05.265Z ; 1.000
-0.615 ; 12.292 ; 320 ; 2019-294T12:40:54.647Z ; 1.000
-0.614 ; 11.154 ; 251 ; 2019-223T14:12:11.428Z ; 1.000
-0.614 ; 11.268 ; 334 ; 2019-308T20:50:03.575Z ; 1.000
-0.614 ; 11.547 ; 174 ; 2019-144T12:13:15.205Z ; 1.000
-0.614 ; 11.577 ; 318 ; 2019-292T10:37:54.853Z ; 1.000
-0.614 ; 12.558 ; 332 ; 2019-306T20:50:39.697Z ; 1.000
-0.614 ; 12.694 ; 390 ; 2020-001T11:06:53.053Z ; 0.977
-0.614 ; 12.700 ; 368 ; 2019-343T20:39:36.721Z ; 1.000
-0.614 ; 13.941 ; 381 ; 2019-357T06:28:52.133Z ; 1.000
-0.614 ; 15.668 ; 039 ; 2019-005T23:53:22.436Z ; 1.000
-0.613 ; 11.421 ; 390 ; 2020-001T09:48:24.961Z ; 0.977
-0.613 ; 12.366 ; 357 ; 2019-332T13:05:07.475Z ; 1.000
-0.613 ; 13.664 ; 038 ; 2019-004T21:10:03.427Z ; 1.000
-0.613 ; 13.853 ; 044 ; 2019-011T01:20:01.184Z ; 1.000
-0.612 ;  9.147 ; 157 ; 2019-126T22:38:45.048Z ; 1.000
-0.612 ; 11.793 ; 227 ; 2019-198T23:08:09.058Z ; 1.000
-0.612 ; 12.781 ; 215 ; 2019-186T16:17:48.605Z ; 1.000
-0.612 ; 13.473 ; 346 ; 2019-321T06:59:21.891Z ; 1.000
-0.612 ; 13.607 ; 148 ; 2019-117T21:20:45.353Z ; 1.000
-0.612 ; 13.724 ; 194 ; 2019-165T03:31:49.548Z ; 1.000
-0.611 ; 10.818 ; 102 ; 2019-070T12:23:00.105Z ; 1.000
-0.611 ; 11.670 ; 230 ; 2019-202T00:58:25.629Z ; 1.000
-0.611 ; 11.972 ; 222 ; 2019-193T20:02:47.288Z ; 1.000
-0.611 ; 12.105 ; 286 ; 2019-259T14:08:49.196Z ; 1.000
-0.611 ; 12.128 ; 238 ; 2019-210T06:41:03.081Z ; 1.000
-0.611 ; 13.033 ; 321 ; 2019-295T14:05:58.507Z ; 1.000
-0.611 ; 14.889 ; 178 ; 2019-148T18:16:04.286Z ; 1.000
-0.610 ;  9.323 ; 321 ; 2019-295T10:17:18.980Z ; 1.000
-0.610 ;  9.936 ; 228 ; 2019-199T21:52:59.922Z ; 1.000
-0.610 ; 10.641 ; 304 ; 2019-278T00:28:07.392Z ; 1.000
-0.610 ; 10.770 ; 307 ; 2019-281T02:34:21.120Z ; 1.000
-0.610 ; 11.367 ; 200 ; 2019-171T05:01:54.060Z ; 1.000
-0.610 ; 12.718 ; 325 ; 2019-299T16:24:21.860Z ; 0.719
-0.610 ; 16.387 ; 230 ; 2019-202T05:49:12.042Z ; 1.000
-0.609 ;  9.435 ; 149 ; 2019-118T17:42:49.513Z ; 1.000
-0.609 ; 10.268 ; 362 ; 2019-337T14:13:02.638Z ; 1.000
-0.609 ; 11.319 ; 244 ; 2019-216T09:47:06.171Z ; 0.898
-0.609 ; 11.409 ; 247 ; 2019-219T11:50:37.972Z ; 1.000
-0.609 ; 11.618 ; 025 ; 2018-356T10:26:34.689Z ; 1.000
-0.609 ; 11.920 ; 219 ; 2019-190T18:01:47.675Z ; 1.000
-0.609 ; 12.150 ; 173 ; 2019-143T12:11:13.157Z ; 1.000
-0.609 ; 12.321 ; 380 ; 2019-356T04:09:32.939Z ; 1.000
-0.609 ; 12.636 ; 190 ; 2019-160T23:47:49.360Z ; 1.000
-0.609 ; 14.354 ; 349 ; 2019-324T09:52:01.957Z ; 1.000
-0.608 ; 10.776 ; 194 ; 2019-165T00:30:06.218Z ; 1.000
-0.608 ; 11.717 ; 321 ; 2019-295T12:44:52.536Z ; 1.000
-0.608 ; 12.691 ; 215 ; 2019-186T16:12:13.913Z ; 1.000
-0.608 ; 13.024 ; 254 ; 2019-226T18:05:31.230Z ; 1.000
-0.608 ; 13.214 ; 157 ; 2019-127T02:49:28.198Z ; 1.000
-0.607 ;  8.485 ; 194 ; 2019-164T22:08:52.637Z ; 1.000
-0.607 ;  9.561 ; 387 ; 2019-363T05:55:27.446Z ; 1.000
-0.607 ; 10.236 ; 157 ; 2019-126T23:45:54.951Z ; 1.000
-0.607 ; 10.987 ; 135 ; 2019-104T10:09:23.339Z ; 1.000
-0.607 ; 14.314 ; 303 ; 2019-277T03:35:03.684Z ; 1.000
-0.607 ; 15.545 ; 352 ; 2019-327T13:03:50.070Z ; 1.000
-0.606 ;  9.681 ; 160 ; 2019-130T01:09:19.432Z ; 1.000
-0.606 ; 10.182 ; 155 ; 2019-124T22:24:11.054Z ; 1.000
-0.606 ; 11.330 ; 365 ; 2019-340T17:16:48.221Z ; 1.000
-0.606 ; 11.333 ; 190 ; 2019-160T22:27:30.878Z ; 1.000
-0.606 ; 13.611 ; 210 ; 2019-181T13:52:41.776Z ; 1.000
-0.605 ; 10.034 ; 287 ; 2019-260T12:40:35.235Z ; 1.000
-0.605 ; 10.643 ; 362 ; 2019-337T14:36:08.103Z ; 1.000
-0.605 ; 12.011 ; 290 ; 2019-263T16:40:40.263Z ; 1.000
-0.605 ; 12.138 ; 027 ; 2018-358T12:18:18.358Z ; 1.000
-0.605 ; 13.951 ; 378 ; 2019-354T04:31:09.355Z ; 1.000
-0.605 ; 14.296 ; 022 ; 2018-353T11:12:05.943Z ; 0.906
-0.604 ; 11.293 ; 391 ; 2020-002T10:19:55.515Z ; 1.000
-0.604 ; 11.667 ; 285 ; 2019-258T13:02:23.619Z ; 1.000
-0.604 ; 14.303 ; 337 ; 2019-312T01:55:28.757Z ; 1.000
-0.603 ; 10.145 ; 292 ; 2019-265T16:04:28.167Z ; 1.000
-0.603 ; 11.206 ; 352 ; 2019-327T08:36:19.056Z ; 1.000
-0.603 ; 11.264 ; 195 ; 2019-166T01:39:24.190Z ; 1.000
-0.603 ; 11.745 ; 291 ; 2019-264T17:03:39.050Z ; 1.000
-0.603 ; 13.504 ; 157 ; 2019-127T03:07:18.176Z ; 1.000
-0.603 ; 13.605 ; 212 ; 2019-183T15:10:48.300Z ; 1.000
-0.603 ; 14.112 ; 379 ; 2019-355T05:20:31.833Z ; 1.000
-0.602 ;  9.619 ; 169 ; 2019-139T06:58:23.668Z ; 1.000
-0.602 ; 11.789 ; 335 ; 2019-309T22:01:38.288Z ; 1.000
-0.602 ; 14.856 ; 095 ; 2019-063T11:56:30.136Z ; 1.000
-0.601 ; 10.205 ; 382 ; 2019-358T03:18:00.208Z ; 1.000
-0.601 ; 11.247 ; 301 ; 2019-274T23:07:09.055Z ; 1.000
-0.601 ; 11.837 ; 336 ; 2019-310T22:44:00.662Z ; 1.000
-0.601 ; 12.033 ; 375 ; 2019-351T00:34:33.398Z ; 1.000
-0.601 ; 13.226 ; 292 ; 2019-265T19:14:23.760Z ; 1.000
-0.601 ; 13.769 ; 165 ; 2019-135T08:37:18.315Z ; 1.000
-0.601 ; 15.209 ; 242 ; 2019-214T12:28:12.781Z ; 1.000
-0.600 ;  9.539 ; 319 ; 2019-293T09:11:44.006Z ; 1.000
-0.600 ; 10.153 ; 320 ; 2019-294T10:29:01.164Z ; 1.000
-0.600 ; 11.297 ; 228 ; 2019-199T23:16:52.688Z ; 1.000
-0.600 ; 12.056 ; 398 ; 2020-009T15:42:57.555Z ; 0.920
-0.600 ; 13.253 ; 358 ; 2019-333T14:39:12.911Z ; 1.000
-0.600 ; 13.456 ; 264 ; 2019-237T01:05:37.541Z ; 1.000
-0.600 ; 14.016 ; 170 ; 2019-140T12:08:36.434Z ; 1.000
-0.599 ;  9.341 ; 173 ; 2019-143T09:18:03.791Z ; 1.000
-0.599 ; 10.128 ; 197 ; 2019-168T01:47:49.217Z ; 1.000
-0.599 ; 10.574 ; 026 ; 2018-357T10:02:03.644Z ; 1.000
-0.599 ; 10.953 ; 225 ; 2019-196T20:57:50.683Z ; 1.000
-0.599 ; 11.015 ; 374 ; 2019-349T22:52:23.026Z ; 1.000
-0.599 ; 11.819 ; 264 ; 2019-236T23:24:45.207Z ; 1.000
-0.599 ; 12.691 ; 234 ; 2019-206T04:38:33.712Z ; 1.000
-0.599 ; 13.099 ; 224 ; 2019-195T22:30:49.132Z ; 1.000
-0.598 ; 11.592 ; 352 ; 2019-327T09:00:08.920Z ; 1.000
-0.598 ; 14.332 ; 225 ; 2019-197T00:26:07.389Z ; 1.000
-0.597 ;  9.385 ; 118 ; 2019-086T21:23:21.915Z ; 1.000
-0.597 ; 10.972 ; 045 ; 2019-011T23:02:04.508Z ; 1.000
-0.597 ; 11.436 ; 317 ; 2019-291T09:49:49.148Z ; 0.999
-0.597 ; 11.852 ; 182 ; 2019-152T17:45:44.827Z ; 1.000
-0.597 ; 12.038 ; 258 ; 2019-230T19:42:04.960Z ; 1.000
-0.597 ; 14.793 ; 237 ; 2019-209T08:46:00.561Z ; 1.000
-0.596 ;  9.436 ; 208 ; 2019-179T08:16:49.066Z ; 1.000
-0.596 ; 11.181 ; 340 ; 2019-315T00:41:22.479Z ; 1.000
-0.596 ; 11.451 ; 366 ; 2019-341T18:03:42.678Z ; 0.993
-0.596 ; 11.681 ; 328 ; 2019-302T17:18:46.213Z ; 1.000
-0.596 ; 11.988 ; 207 ; 2019-178T10:14:54.944Z ; 1.000
-0.596 ; 13.074 ; 160 ; 2019-130T04:38:26.672Z ; 1.000
-0.596 ; 15.526 ; 132 ; 2019-101T12:51:26.515Z ; 1.000
-0.595 ;  9.410 ; 078 ; 2019-045T19:11:04.586Z ; 1.000
-0.595 ; 11.048 ; 024 ; 2018-355T09:11:33.642Z ; 1.000
-0.595 ; 11.342 ; 262 ; 2019-234T21:36:36.330Z ; 1.000
-0.595 ; 11.351 ; 346 ; 2019-321T04:48:34.088Z ; 1.000
-0.595 ; 11.967 ; 288 ; 2019-261T15:19:07.465Z ; 1.000
-0.595 ; 12.073 ; 172 ; 2019-142T11:27:15.309Z ; 1.000
-0.595 ; 13.755 ; 309 ; 2019-283T06:57:13.407Z ; 1.000
-0.594 ;  9.844 ; 391 ; 2020-002T08:50:37.640Z ; 1.000
-0.594 ; 10.578 ; 373 ; 2019-348T21:46:02.385Z ; 1.000
-0.594 ; 11.256 ; 182 ; 2019-152T17:09:00.084Z ; 1.000
-0.594 ; 13.681 ; 241 ; 2019-213T10:14:43.970Z ; 1.000
-0.594 ; 13.908 ; 035 ; 2019-001T19:25:52.768Z ; 1.000
-0.594 ; 14.563 ; 061 ; 2019-028T13:17:16.414Z ; 1.000
-0.594 ; 14.633 ; 086 ; 2019-054T05:48:21.212Z ; 1.000
-0.593 ;  9.812 ; 236 ; 2019-208T02:59:44.350Z ; 1.000
-0.593 ; 10.305 ; 303 ; 2019-276T23:27:59.060Z ; 1.000
-0.593 ; 10.311 ; 172 ; 2019-142T09:38:40.355Z ; 1.000
-0.593 ; 10.519 ; 061 ; 2019-028T09:08:01.242Z ; 1.000
-0.593 ; 10.748 ; 108 ; 2019-076T16:14:31.658Z ; 0.996
-0.593 ; 10.978 ; 377 ; 2019-353T00:48:26.129Z ; 0.999
-0.593 ; 12.135 ; 014 ; 2018-345T03:47:47.029Z ; 0.790
-0.593 ; 12.769 ; 252 ; 2019-224T16:31:03.666Z ; 1.000
-0.593 ; 13.760 ; 319 ; 2019-293T13:31:57.092Z ; 1.000
-0.593 ; 15.407 ; 062 ; 2019-029T14:48:52.826Z ; 1.000
-0.592 ;  9.902 ; 363 ; 2019-338T14:29:53.211Z ; 1.000
-0.592 ; 13.314 ; 233 ; 2019-205T04:37:41.186Z ; 1.000
-0.591 ;  8.660 ; 389 ; 2019-365T06:18:45.901Z ; 0.998
-0.591 ; 11.371 ; 358 ; 2019-333T12:43:14.085Z ; 1.000
-0.591 ; 11.375 ; 348 ; 2019-323T06:08:59.345Z ; 1.000
-0.591 ; 14.352 ; 220 ; 2019-191T21:10:58.698Z ; 1.000
-0.590 ; 12.374 ; 309 ; 2019-283T05:32:04.732Z ; 1.000
-0.590 ; 13.032 ; 354 ; 2019-329T11:47:48.327Z ; 1.000
-0.589 ; 12.665 ; 200 ; 2019-171T06:21:55.947Z ; 1.000
-0.589 ; 13.085 ; 160 ; 2019-130T04:39:05.672Z ; 1.000
-0.589 ; 13.552 ; 289 ; 2019-262T17:36:12.812Z ; 1.000
-0.589 ; 13.738 ; 378 ; 2019-354T04:18:01.675Z ; 1.000
-0.588 ;  9.239 ; 388 ; 2019-364T06:15:01.709Z ; 1.000
-0.588 ; 10.306 ; 213 ; 2019-184T12:26:42.007Z ; 1.000
-0.588 ; 10.717 ; 173 ; 2019-143T10:42:54.575Z ; 1.000
-0.588 ; 11.943 ; 301 ; 2019-274T23:50:05.785Z ; 1.000
-0.588 ; 13.269 ; 205 ; 2019-176T10:15:22.040Z ; 1.000
-0.587 ;  9.006 ; 386 ; 2019-362T04:41:50.671Z ; 1.000
-0.587 ;  9.087 ; 165 ; 2019-135T03:48:45.178Z ; 1.000
-0.587 ;  9.261 ; 399 ; 2020-010T13:30:08.998Z ; 1.000
-0.587 ; 10.843 ; 250 ; 2019-222T13:13:43.602Z ; 1.000
-0.587 ; 10.882 ; 377 ; 2019-353T00:42:30.438Z ; 0.999
-0.587 ; 11.248 ; 205 ; 2019-176T08:10:46.811Z ; 1.000
-0.587 ; 12.306 ; 342 ; 2019-317T03:09:37.628Z ; 1.000
-0.587 ; 13.777 ; 212 ; 2019-183T15:21:24.485Z ; 1.000
-0.586 ;  9.630 ; 298 ; 2019-271T19:29:13.524Z ; 1.000
-0.586 ;  9.750 ; 046 ; 2019-012T22:26:23.447Z ; 1.000
-0.586 ; 10.500 ; 353 ; 2019-328T08:32:16.654Z ; 1.000
-0.586 ; 10.779 ; 323 ; 2019-297T13:05:56.898Z ; 1.000
-0.586 ; 11.381 ; 338 ; 2019-312T23:34:50.477Z ; 1.000
-0.586 ; 11.463 ; 379 ; 2019-355T02:37:12.568Z ; 1.000
-0.586 ; 13.636 ; 213 ; 2019-184T15:52:00.416Z ; 1.000
-0.585 ;  9.089 ; 175 ; 2019-145T10:21:00.436Z ; 1.000
-0.585 ; 10.337 ; 365 ; 2019-340T16:15:37.714Z ; 1.000
-0.585 ; 11.457 ; 303 ; 2019-277T00:39:00.643Z ; 1.000
-0.585 ; 11.914 ; 177 ; 2019-147T14:33:30.986Z ; 1.000
-0.585 ; 12.066 ; 391 ; 2020-002T11:07:37.450Z ; 1.000
-0.585 ; 12.505 ; 348 ; 2019-323T07:18:36.137Z ; 1.000
-0.585 ; 13.741 ; 039 ; 2019-005T21:54:34.526Z ; 1.000
-0.585 ; 14.926 ; 285 ; 2019-258T16:23:19.806Z ; 1.000
-0.584 ;  9.776 ; 210 ; 2019-181T09:56:18.203Z ; 1.000
-0.584 ; 11.732 ; 390 ; 2020-001T10:07:35.634Z ; 0.977
-0.584 ; 14.303 ; 026 ; 2018-357T13:51:58.872Z ; 1.000
-0.584 ; 14.756 ; 325 ; 2019-299T18:30:02.679Z ; 0.719
-0.582 ; 10.793 ; 323 ; 2019-297T13:06:47.997Z ; 1.000
-0.582 ; 11.142 ; 297 ; 2019-270T20:23:01.277Z ; 1.000
-0.582 ; 11.165 ; 322 ; 2019-296T12:50:17.926Z ; 0.693
-0.582 ; 11.184 ; 210 ; 2019-181T11:23:03.377Z ; 1.000
-0.582 ; 12.438 ; 389 ; 2019-365T10:11:41.560Z ; 0.998
-0.582 ; 12.640 ; 267 ; 2019-240T02:13:25.792Z ; 1.000
-0.582 ; 12.713 ; 082 ; 2019-050T01:12:23.213Z ; 1.000
-0.582 ; 12.728 ; 318 ; 2019-292T11:48:51.836Z ; 1.000
-0.581 ; 10.626 ; 255 ; 2019-227T16:16:58.928Z ; 1.000
-0.581 ; 11.891 ; 190 ; 2019-160T23:01:53.926Z ; 1.000
-0.581 ; 12.260 ; 184 ; 2019-154T19:29:20.548Z ; 1.000
-0.581 ; 13.574 ; 156 ; 2019-126T02:32:26.459Z ; 1.000
-0.581 ; 14.838 ; 253 ; 2019-225T19:17:55.665Z ; 1.000
-0.581 ; 15.353 ; 378 ; 2019-354T05:57:35.639Z ; 1.000
-0.580 ; 12.030 ; 171 ; 2019-141T10:45:23.695Z ; 0.996
-0.580 ; 13.290 ; 358 ; 2019-333T14:41:31.208Z ; 1.000
-0.580 ; 13.909 ; 167 ; 2019-137T10:04:23.000Z ; 1.000
-0.580 ; 14.581 ; 038 ; 2019-004T22:06:37.872Z ; 1.000
-0.580 ; 15.935 ; 018 ; 2018-349T10:13:31.524Z ; 1.000
-0.579 ;  9.915 ; 186 ; 2019-156T18:23:14.204Z ; 1.000
-0.579 ; 10.206 ; 330 ; 2019-304T17:06:47.790Z ; 1.000
-0.579 ; 10.507 ; 126 ; 2019-095T03:46:35.676Z ; 1.000
-0.579 ; 10.702 ; 398 ; 2020-009T14:19:31.492Z ; 0.920
-0.579 ; 11.851 ; 248 ; 2019-220T12:57:10.541Z ; 1.000
-0.579 ; 11.910 ; 303 ; 2019-277T01:06:53.499Z ; 1.000
